ISO3_origen,ISO3_destino,anio,cantidad
KIR,SWE,1980,0
KIR,CHE,1980,0
KIR,SYR,1980,0
KIR,TWN,1980,0
KIR,TJK,1980,0
KIR,TZA,1980,0
KIR,THA,1980,0
KIR,TLS,1980,0
KIR,TGO,1980,0
KIR,TKL,1980,2
KIR,TON,1980,5
KIR,TTO,1980,0
KIR,TUN,1980,0
KIR,TUR,1980,0
KIR,TKM,1980,0
KIR,TCA,1980,0
KIR,TUV,1980,0
KIR,UGA,1980,0
KIR,UKR,1980,0
KIR,ARE,1980,0
KIR,GBR,1980,0
KIR,USA,1980,228
KIR,URY,1980,0
KIR,UZB,1980,0
KIR,VUT,1980,8
KIR,VEN,1980,0
KIR,VNM,1980,0
KIR,VIR,1980,0
KIR,VGB,1980,0
KIR,WLF,1980,0
KIR,PSE,1980,0
KIR,YEM,1980,1
KIR,ZMB,1980,0
KIR,ZWE,1980,0
PRK,AFG,1980,1
PRK,ALB,1980,0
PRK,DZA,1980,0
PRK,ASM,1980,0
PRK,AND,1980,0
PRK,AGO,1980,0
PRK,AIA,1980,0
PRK,ATG,1980,0
PRK,ARG,1980,1065
PRK,ARM,1980,0
PRK,ABW,1980,0
PRK,AUS,1980,3
PRK,AUT,1980,20
PRK,AZE,1980,0
PRK,BHS,1980,0
PRK,BHR,1980,1
PRK,BGD,1980,128
PRK,BRB,1980,0
PRK,BLR,1980,0
PRK,BEL,1980,34
PRK,BLZ,1980,0
PRK,BEN,1980,0
PRK,BMU,1980,0
PRK,BTN,1980,0
PRK,BOL,1980,16
PRK,BIH,1980,0
PRK,BWA,1980,0
PRK,BRA,1980,83
PRK,BRN,1980,2
PRK,BGR,1980,0
PRK,BFA,1980,0
PRK,BDI,1980,3
PRK,KHM,1980,3
PRK,CMR,1980,3
PRK,CAN,1980,29
PRK,CPV,1980,0
PRK,CYM,1980,0
PRK,CAF,1980,0
PRK,TCD,1980,11
PRK,CHI,1980,0
PRK,CHL,1980,84
PRK,CHN,1980,21672
PRK,COL,1980,38
PRK,COM,1980,0
PRK,COD,1980,97
PRK,COG,1980,1
PRK,COK,1980,0
PRK,CRI,1980,5
PRK,CIV,1980,0
PRK,HRV,1980,0
PRK,CUB,1980,0
PRK,CYP,1980,3
PRK,CZE,1980,0
PRK,DNK,1980,62
PRK,DJI,1980,1
PRK,DMA,1980,0
PRK,DOM,1980,0
PRK,ECU,1980,22
PRK,EGY,1980,9
PRK,SLV,1980,1
PRK,GNQ,1980,0
PRK,ERI,1980,1
PRK,EST,1980,0
PRK,ETH,1980,3
PRK,FRO,1980,0
PRK,FLK,1980,0
PRK,FJI,1980,0
PRK,FIN,1980,0
PRK,FRA,1980,5
PRK,GUF,1980,2
PRK,PYF,1980,0
PRK,GAB,1980,0
PRK,GMB,1980,0
PRK,GEO,1980,0
PRK,DEU,1980,62
PRK,GHA,1980,1
PRK,GIB,1980,0
PRK,GRC,1980,4
PRK,GRL,1980,0
PRK,GRD,1980,0
PRK,GLP,1980,0
PRK,GUM,1980,1
PRK,GTM,1980,2
PRK,GIN,1980,0
PRK,GNB,1980,0
PRK,GUY,1980,0
PRK,HTI,1980,0
PRK,HND,1980,1
PRK,HKG,1980,8173
PRK,HUN,1980,6
PRK,ISL,1980,0
PRK,IND,1980,16
PRK,IDN,1980,9
PRK,IRN,1980,0
PRK,IRQ,1980,0
PRK,IRL,1980,0
PRK,IMN,1980,0
PRK,ISR,1980,0
PRK,ITA,1980,26
PRK,JAM,1980,0
PRK,JPN,1980,8
PRK,JOR,1980,0
PRK,KAZ,1980,0
PRK,KEN,1980,224
PRK,KIR,1980,0
PRK,PRK,1980,0
PRK,KOR,1980,500248
PRK,XKX,1980,0
PRK,KWT,1980,0
PRK,KGZ,1980,0
PRK,LAO,1980,0
PRK,LVA,1980,0
PRK,LBN,1980,0
PRK,LSO,1980,0
PRK,LBR,1980,0
PRK,LBY,1980,12
PRK,LIE,1980,0
PRK,LTU,1980,0
PRK,LUX,1980,0
PRK,MAC,1980,8486
PRK,MKD,1980,0
PRK,MDG,1980,2
PRK,MWI,1980,0
PRK,MYS,1980,32
PRK,MDV,1980,0
PRK,MLI,1980,0
PRK,MLT,1980,0
PRK,MHL,1980,0
PRK,MTQ,1980,0
PRK,MRT,1980,0
PRK,MUS,1980,0
PRK,MYT,1980,0
PRK,MEX,1980,4
PRK,FSM,1980,0
PRK,MDA,1980,0
PRK,MCO,1980,0
PRK,MNG,1980,42
PRK,MNE,1980,0
PRK,MSR,1980,0
PRK,MAR,1980,0
PRK,MOZ,1980,0
PRK,MMR,1980,84
PRK,NAM,1980,0
PRK,NRU,1980,0
PRK,NPL,1980,149
PRK,NLD,1980,0
PRK,ANT,1980,0
PRK,NCL,1980,0
PRK,NZL,1980,0
PRK,NIC,1980,4
PRK,NER,1980,2
PRK,NGA,1980,18
PRK,NIU,1980,0
PRK,NFK,1980,0
PRK,MNP,1980,0
PRK,NOR,1980,15
PRK,OMN,1980,0
PRK,PAK,1980,231
PRK,PLW,1980,0
PRK,PAN,1980,0
PRK,PNG,1980,0
PRK,PRY,1980,44
PRK,PER,1980,132
PRK,PHL,1980,26
PRK,POL,1980,4
PRK,PRT,1980,0
PRK,PRI,1980,0
PRK,QAT,1980,0
PRK,REU,1980,0
PRK,ROU,1980,0
PRK,RUS,1980,0
PRK,RWA,1980,2
PRK,SHN,1980,0
PRK,SPM,1980,0
PRK,WSM,1980,0
PRK,SMR,1980,0
PRK,STP,1980,0
PRK,SAU,1980,0
PRK,SEN,1980,0
PRK,SRB,1980,0
PRK,SCG,1980,0
PRK,SYC,1980,0
PRK,SLE,1980,8
PRK,SGP,1980,6
PRK,SVK,1980,0
PRK,SVN,1980,0
PRK,SLB,1980,0
PRK,SOM,1980,2
PRK,ZAF,1980,5
PRK,ESP,1980,0
PRK,LKA,1980,0
PRK,KNA,1980,0
PRK,LCA,1980,0
PRK,VCT,1980,0
PRK,SDN,1980,16
PRK,SUR,1980,0
PRK,SWZ,1980,0
PRK,SWE,1980,7
PRK,CHE,1980,10
PRK,SYR,1980,0
PRK,TWN,1980,0
PRK,TJK,1980,0
PRK,TZA,1980,38
PRK,THA,1980,68
PRK,TLS,1980,0
PRK,TGO,1980,2
PRK,TKL,1980,0
PRK,TON,1980,0
PRK,TTO,1980,0
PRK,TUN,1980,1
PRK,TUR,1980,0
PRK,TKM,1980,0
PRK,TCA,1980,0
PRK,TUV,1980,0
PRK,UGA,1980,108
PRK,UKR,1980,0
PRK,ARE,1980,0
PRK,GBR,1980,23
PRK,USA,1980,16492
PRK,URY,1980,26
PRK,UZB,1980,0
PRK,VUT,1980,0
PRK,VEN,1980,922
PRK,VNM,1980,0
PRK,VIR,1980,0
PRK,VGB,1980,0
PRK,WLF,1980,0
PRK,PSE,1980,0
PRK,YEM,1980,3
PRK,ZMB,1980,6
PRK,ZWE,1980,3
KOR,AFG,1980,0
KOR,ALB,1980,0
KOR,DZA,1980,0
KOR,ASM,1980,144
KOR,AND,1980,3
KOR,AGO,1980,1
KOR,AIA,1980,0
KOR,ATG,1980,0
KOR,ARG,1980,3417
KOR,ARM,1980,0
KOR,ABW,1980,3
KOR,AUS,1980,4353
KOR,AUT,1980,759
KOR,AZE,1980,0
KOR,BHS,1980,10
KOR,BHR,1980,6
KOR,BGD,1980,0
KOR,BRB,1980,0
KOR,BLR,1980,0
KOR,BEL,1980,409
KOR,BLZ,1980,3
KOR,BEN,1980,3
KOR,BMU,1980,48
KOR,BTN,1980,12
KOR,BOL,1980,51
KOR,BIH,1980,1
KOR,BWA,1980,0
KOR,BRA,1980,7335
KOR,BRN,1980,224
KOR,BGR,1980,16
KOR,BFA,1980,0
KOR,BDI,1980,0
KOR,KHM,1980,3
KOR,CMR,1980,0
KOR,CAN,1980,21648
KOR,CPV,1980,0
KOR,CYM,1980,0
KOR,CAF,1980,0
KOR,TCD,1980,3
KOR,CHI,1980,0
KOR,CHL,1980,411
KOR,CHN,1980,22491
KOR,COL,1980,158
KOR,COM,1980,0
KOR,COD,1980,129
KOR,COG,1980,2
KOR,COK,1980,0
KOR,CRI,1980,40
KOR,CIV,1980,15
KOR,HRV,1980,0
KOR,CUB,1980,12
KOR,CYP,1980,4
KOR,CZE,1980,0
KOR,DNK,1980,4089
KOR,DJI,1980,0
KOR,DMA,1980,0
KOR,DOM,1980,306
KOR,ECU,1980,70
KOR,EGY,1980,181
KOR,SLV,1980,13
KOR,GNQ,1980,0
KOR,ERI,1980,1
KOR,EST,1980,0
KOR,ETH,1980,4
KOR,FRO,1980,50
KOR,FLK,1980,0
KOR,FJI,1980,39
KOR,FIN,1980,9
KOR,FRA,1980,239
KOR,GUF,1980,7
KOR,PYF,1980,2
KOR,GAB,1980,0
KOR,GMB,1980,1
KOR,GEO,1980,0
KOR,DEU,1980,16471
KOR,GHA,1980,3
KOR,GIB,1980,0
KOR,GRC,1980,72
KOR,GRL,1980,6
KOR,GRD,1980,0
KOR,GLP,1980,4
KOR,GUM,1980,1882
KOR,GTM,1980,31
KOR,GIN,1980,7
KOR,GNB,1980,0
KOR,GUY,1980,2
KOR,HTI,1980,0
KOR,HND,1980,15
KOR,HKG,1980,28
KOR,HUN,1980,18
KOR,ISL,1980,2
KOR,IND,1980,0
KOR,IDN,1980,371
KOR,IRN,1980,0
KOR,IRQ,1980,3
KOR,IRL,1980,28
KOR,IMN,1980,0
KOR,ISR,1980,0
KOR,ITA,1980,523
KOR,JAM,1980,0
KOR,JPN,1980,667656
KOR,JOR,1980,0
KOR,KAZ,1980,0
KOR,KEN,1980,62
KOR,KIR,1980,0
KOR,PRK,1980,5978
KOR,KOR,1980,0
KOR,XKX,1980,0
KOR,KWT,1980,0
KOR,KGZ,1980,0
KOR,LAO,1980,2
KOR,LVA,1980,0
KOR,LBN,1980,0
KOR,LSO,1980,2
KOR,LBR,1980,0
KOR,LBY,1980,44
KOR,LIE,1980,0
KOR,LTU,1980,0
KOR,LUX,1980,9
KOR,MAC,1980,29
KOR,MKD,1980,2
KOR,MDG,1980,1
KOR,MWI,1980,1
KOR,MYS,1980,364
KOR,MDV,1980,0
KOR,MLI,1980,0
KOR,MLT,1980,0
KOR,MHL,1980,0
KOR,MTQ,1980,2
KOR,MRT,1980,0
KOR,MUS,1980,0
KOR,MYT,1980,0
KOR,MEX,1980,130
KOR,FSM,1980,3
KOR,MDA,1980,0
KOR,MCO,1980,13
KOR,MNG,1980,405
KOR,MNE,1980,0
KOR,MSR,1980,0
KOR,MAR,1980,0
KOR,MOZ,1980,5
KOR,MMR,1980,198
KOR,NAM,1980,5
KOR,NRU,1980,23
KOR,NPL,1980,0
KOR,NLD,1980,1456
KOR,ANT,1980,13
KOR,NCL,1980,4
KOR,NZL,1980,865
KOR,NIC,1980,14
KOR,NER,1980,43
KOR,NGA,1980,381
KOR,NIU,1980,0
KOR,NFK,1980,0
KOR,MNP,1980,114
KOR,NOR,1980,2649
KOR,OMN,1980,0
KOR,PAK,1980,2
KOR,PLW,1980,4
KOR,PAN,1980,119
KOR,PNG,1980,108
KOR,PRY,1980,2373
KOR,PER,1980,424
KOR,PHL,1980,1057
KOR,POL,1980,12
KOR,PRT,1980,17
KOR,PRI,1980,3
KOR,QAT,1980,0
KOR,REU,1980,2
KOR,ROU,1980,0
KOR,RUS,1980,0
KOR,RWA,1980,1
KOR,SHN,1980,0
KOR,SPM,1980,0
KOR,WSM,1980,1
KOR,SMR,1980,0
KOR,STP,1980,0
KOR,SAU,1980,3
KOR,SEN,1980,1
KOR,SRB,1980,0
KOR,SCG,1980,10
KOR,SYC,1980,2
KOR,SLE,1980,15
KOR,SGP,1980,70
KOR,SVK,1980,0
KOR,SVN,1980,0
KOR,SLB,1980,23
KOR,SOM,1980,2
KOR,ZAF,1980,58
KOR,ESP,1980,0
KOR,LKA,1980,11
KOR,KNA,1980,0
KOR,LCA,1980,0
KOR,VCT,1980,0
KOR,SDN,1980,5
KOR,SUR,1980,1
KOR,SWZ,1980,0
KOR,SWE,1980,383
KOR,CHE,1980,154
KOR,SYR,1980,2
KOR,TWN,1980,0
KOR,TJK,1980,0
KOR,TZA,1980,11
KOR,THA,1980,346
KOR,TLS,1980,0
KOR,TGO,1980,50
KOR,TKL,1980,0
KOR,TON,1980,11
KOR,TTO,1980,4
KOR,TUN,1980,5
KOR,TUR,1980,5
KOR,TKM,1980,0
KOR,TCA,1980,0
KOR,TUV,1980,0
KOR,UGA,1980,30
KOR,UKR,1980,0
KOR,ARE,1980,4
KOR,GBR,1980,1201
KOR,USA,1980,313404
KOR,URY,1980,83
KOR,UZB,1980,0
KOR,VUT,1980,12
KOR,VEN,1980,2959
KOR,VNM,1980,10
KOR,VIR,1980,1
KOR,VGB,1980,0
KOR,WLF,1980,0
KOR,PSE,1980,2
KOR,YEM,1980,56
KOR,ZMB,1980,65
KOR,ZWE,1980,33
XKX,AFG,1980,0
XKX,ALB,1980,0
XKX,DZA,1980,0
XKX,ASM,1980,0
XKX,AND,1980,0
XKX,AGO,1980,0
XKX,AIA,1980,0
XKX,ATG,1980,0
XKX,ARG,1980,0
XKX,ARM,1980,0
XKX,ABW,1980,0
XKX,AUS,1980,0
XKX,AUT,1980,0
XKX,AZE,1980,0
XKX,BHS,1980,0
XKX,BHR,1980,0
XKX,BGD,1980,0
XKX,BRB,1980,0
XKX,BLR,1980,0
XKX,BEL,1980,0
XKX,BLZ,1980,0
XKX,BEN,1980,0
XKX,BMU,1980,0
XKX,BTN,1980,0
XKX,BOL,1980,0
XKX,BIH,1980,0
XKX,BWA,1980,0
XKX,BRA,1980,0
XKX,BRN,1980,0
XKX,BGR,1980,0
XKX,BFA,1980,0
XKX,BDI,1980,0
XKX,KHM,1980,0
XKX,CMR,1980,0
XKX,CAN,1980,0
XKX,CPV,1980,0
XKX,CYM,1980,0
XKX,CAF,1980,0
XKX,TCD,1980,0
XKX,CHI,1980,0
XKX,CHL,1980,0
XKX,CHN,1980,0
XKX,COL,1980,0
XKX,COM,1980,0
XKX,COD,1980,0
XKX,COG,1980,0
XKX,COK,1980,0
XKX,CRI,1980,0
XKX,CIV,1980,0
XKX,HRV,1980,0
XKX,CUB,1980,0
XKX,CYP,1980,0
XKX,CZE,1980,0
XKX,DNK,1980,0
XKX,DJI,1980,0
XKX,DMA,1980,0
XKX,DOM,1980,0
XKX,ECU,1980,0
XKX,EGY,1980,0
XKX,SLV,1980,0
XKX,GNQ,1980,0
XKX,ERI,1980,0
XKX,EST,1980,0
XKX,ETH,1980,0
XKX,FRO,1980,0
XKX,FLK,1980,0
XKX,FJI,1980,0
XKX,FIN,1980,0
XKX,FRA,1980,0
XKX,GUF,1980,0
XKX,PYF,1980,0
XKX,GAB,1980,0
XKX,GMB,1980,0
XKX,GEO,1980,0
XKX,DEU,1980,0
XKX,GHA,1980,0
XKX,GIB,1980,0
XKX,GRC,1980,0
XKX,GRL,1980,0
XKX,GRD,1980,0
XKX,GLP,1980,0
XKX,GUM,1980,0
XKX,GTM,1980,0
XKX,GIN,1980,0
XKX,GNB,1980,0
XKX,GUY,1980,0
XKX,HTI,1980,0
XKX,HND,1980,0
XKX,HKG,1980,0
XKX,HUN,1980,0
XKX,ISL,1980,0
XKX,IND,1980,0
XKX,IDN,1980,0
XKX,IRN,1980,0
XKX,IRQ,1980,0
XKX,IRL,1980,0
XKX,IMN,1980,0
XKX,ISR,1980,0
XKX,ITA,1980,0
XKX,JAM,1980,0
XKX,JPN,1980,0
XKX,JOR,1980,0
XKX,KAZ,1980,0
XKX,KEN,1980,0
XKX,KIR,1980,0
XKX,PRK,1980,0
XKX,KOR,1980,0
XKX,XKX,1980,0
XKX,KWT,1980,0
XKX,KGZ,1980,0
XKX,LAO,1980,0
XKX,LVA,1980,0
XKX,LBN,1980,0
XKX,LSO,1980,0
XKX,LBR,1980,0
XKX,LBY,1980,0
XKX,LIE,1980,0
XKX,LTU,1980,0
XKX,LUX,1980,0
XKX,MAC,1980,0
XKX,MKD,1980,0
XKX,MDG,1980,0
XKX,MWI,1980,0
XKX,MYS,1980,0
XKX,MDV,1980,0
XKX,MLI,1980,0
XKX,MLT,1980,0
XKX,MHL,1980,0
XKX,MTQ,1980,0
XKX,MRT,1980,0
XKX,MUS,1980,0
XKX,MYT,1980,0
XKX,MEX,1980,0
XKX,FSM,1980,0
XKX,MDA,1980,0
XKX,MCO,1980,0
XKX,MNG,1980,0
XKX,MNE,1980,0
XKX,MSR,1980,0
XKX,MAR,1980,0
XKX,MOZ,1980,0
XKX,MMR,1980,0
XKX,NAM,1980,0
XKX,NRU,1980,0
XKX,NPL,1980,0
XKX,NLD,1980,0
XKX,ANT,1980,0
XKX,NCL,1980,0
XKX,NZL,1980,0
XKX,NIC,1980,0
XKX,NER,1980,0
XKX,NGA,1980,0
XKX,NIU,1980,0
XKX,NFK,1980,0
XKX,MNP,1980,0
XKX,NOR,1980,0
XKX,OMN,1980,0
XKX,PAK,1980,0
XKX,PLW,1980,0
XKX,PAN,1980,0
XKX,PNG,1980,0
XKX,PRY,1980,0
XKX,PER,1980,0
XKX,PHL,1980,0
XKX,POL,1980,0
XKX,PRT,1980,0
XKX,PRI,1980,0
XKX,QAT,1980,0
XKX,REU,1980,0
XKX,ROU,1980,0
XKX,RUS,1980,0
XKX,RWA,1980,0
XKX,SHN,1980,0
XKX,SPM,1980,0
XKX,WSM,1980,0
XKX,SMR,1980,0
XKX,STP,1980,0
XKX,SAU,1980,0
XKX,SEN,1980,0
XKX,SRB,1980,0
XKX,SCG,1980,0
XKX,SYC,1980,0
XKX,SLE,1980,0
XKX,SGP,1980,0
XKX,SVK,1980,0
XKX,SVN,1980,0
XKX,SLB,1980,0
XKX,SOM,1980,0
XKX,ZAF,1980,0
XKX,ESP,1980,0
XKX,LKA,1980,0
XKX,KNA,1980,0
XKX,LCA,1980,0
XKX,VCT,1980,0
XKX,SDN,1980,0
XKX,SUR,1980,0
XKX,SWZ,1980,0
XKX,SWE,1980,0
XKX,CHE,1980,0
XKX,SYR,1980,0
XKX,TWN,1980,0
XKX,TJK,1980,0
XKX,TZA,1980,0
XKX,THA,1980,0
XKX,TLS,1980,0
XKX,TGO,1980,0
XKX,TKL,1980,0
XKX,TON,1980,0
XKX,TTO,1980,0
XKX,TUN,1980,0
XKX,TUR,1980,0
XKX,TKM,1980,0
XKX,TCA,1980,0
XKX,TUV,1980,0
XKX,UGA,1980,0
XKX,UKR,1980,0
XKX,ARE,1980,0
XKX,GBR,1980,0
XKX,USA,1980,0
XKX,URY,1980,0
XKX,UZB,1980,0
XKX,VUT,1980,0
XKX,VEN,1980,0
XKX,VNM,1980,0
XKX,VIR,1980,0
XKX,VGB,1980,0
XKX,WLF,1980,0
XKX,PSE,1980,0
XKX,YEM,1980,0
XKX,ZMB,1980,0
XKX,ZWE,1980,0
KWT,AFG,1980,27
KWT,ALB,1980,0
KWT,DZA,1980,16
KWT,ASM,1980,0
KWT,AND,1980,0
KWT,AGO,1980,0
KWT,AIA,1980,0
KWT,ATG,1980,0
KWT,ARG,1980,9
KWT,ARM,1980,0
KWT,ABW,1980,0
KWT,AUS,1980,196
KWT,AUT,1980,4
KWT,AZE,1980,0
KWT,BHS,1980,0
KWT,BHR,1980,1097
KWT,BGD,1980,34
KWT,BRB,1980,0
KWT,BLR,1980,0
KWT,BEL,1980,3
KWT,BLZ,1980,0
KWT,BEN,1980,0
KWT,BMU,1980,1
KWT,BTN,1980,0
KWT,BOL,1980,0
KWT,BIH,1980,0
KWT,BWA,1980,0
KWT,BRA,1980,0
KWT,BRN,1980,0
KWT,BGR,1980,34
KWT,BFA,1980,0
KWT,BDI,1980,0
KWT,KHM,1980,0
KWT,CMR,1980,0
KWT,CAN,1980,2529
KWT,CPV,1980,0
KWT,CYM,1980,0
KWT,CAF,1980,0
KWT,TCD,1980,3
KWT,CHI,1980,0
KWT,CHL,1980,0
KWT,CHN,1980,0
KWT,COL,1980,7
KWT,COM,1980,0
KWT,COD,1980,18
KWT,COG,1980,0
KWT,COK,1980,0
KWT,CRI,1980,0
KWT,CIV,1980,3
KWT,HRV,1980,0
KWT,CUB,1980,0
KWT,CYP,1980,8
KWT,CZE,1980,1
KWT,DNK,1980,29
KWT,DJI,1980,0
KWT,DMA,1980,0
KWT,DOM,1980,2
KWT,ECU,1980,0
KWT,EGY,1980,2539
KWT,SLV,1980,0
KWT,GNQ,1980,0
KWT,ERI,1980,0
KWT,EST,1980,0
KWT,ETH,1980,0
KWT,FRO,1980,0
KWT,FLK,1980,0
KWT,FJI,1980,2
KWT,FIN,1980,0
KWT,FRA,1980,14
KWT,GUF,1980,0
KWT,PYF,1980,0
KWT,GAB,1980,0
KWT,GMB,1980,0
KWT,GEO,1980,0
KWT,DEU,1980,9
KWT,GHA,1980,0
KWT,GIB,1980,0
KWT,GRC,1980,0
KWT,GRL,1980,0
KWT,GRD,1980,0
KWT,GLP,1980,0
KWT,GUM,1980,0
KWT,GTM,1980,0
KWT,GIN,1980,1
KWT,GNB,1980,0
KWT,GUY,1980,0
KWT,HTI,1980,0
KWT,HND,1980,0
KWT,HKG,1980,2
KWT,HUN,1980,12
KWT,ISL,1980,0
KWT,IND,1980,4437
KWT,IDN,1980,4
KWT,IRN,1980,57
KWT,IRQ,1980,16946
KWT,IRL,1980,2
KWT,IMN,1980,0
KWT,ISR,1980,70
KWT,ITA,1980,5
KWT,JAM,1980,0
KWT,JPN,1980,2
KWT,JOR,1980,149
KWT,KAZ,1980,0
KWT,KEN,1980,75
KWT,KIR,1980,0
KWT,PRK,1980,0
KWT,KOR,1980,0
KWT,XKX,1980,0
KWT,KWT,1980,0
KWT,KGZ,1980,0
KWT,LAO,1980,0
KWT,LVA,1980,0
KWT,LBN,1980,21
KWT,LSO,1980,0
KWT,LBR,1980,0
KWT,LBY,1980,441
KWT,LIE,1980,0
KWT,LTU,1980,0
KWT,LUX,1980,0
KWT,MAC,1980,2
KWT,MKD,1980,0
KWT,MDG,1980,0
KWT,MWI,1980,0
KWT,MYS,1980,11
KWT,MDV,1980,1
KWT,MLI,1980,0
KWT,MLT,1980,0
KWT,MHL,1980,0
KWT,MTQ,1980,0
KWT,MRT,1980,0
KWT,MUS,1980,0
KWT,MYT,1980,0
KWT,MEX,1980,2
KWT,FSM,1980,0
KWT,MDA,1980,0
KWT,MCO,1980,0
KWT,MNG,1980,0
KWT,MNE,1980,0
KWT,MSR,1980,0
KWT,MAR,1980,14
KWT,MOZ,1980,0
KWT,MMR,1980,1
KWT,NAM,1980,0
KWT,NRU,1980,0
KWT,NPL,1980,6
KWT,NLD,1980,0
KWT,ANT,1980,0
KWT,NCL,1980,0
KWT,NZL,1980,22
KWT,NIC,1980,0
KWT,NER,1980,7
KWT,NGA,1980,63
KWT,NIU,1980,0
KWT,NFK,1980,0
KWT,MNP,1980,0
KWT,NOR,1980,8
KWT,OMN,1980,1029
KWT,PAK,1980,546
KWT,PLW,1980,0
KWT,PAN,1980,0
KWT,PNG,1980,0
KWT,PRY,1980,0
KWT,PER,1980,1
KWT,PHL,1980,11
KWT,POL,1980,44
KWT,PRT,1980,1
KWT,PRI,1980,0
KWT,QAT,1980,315
KWT,REU,1980,0
KWT,ROU,1980,0
KWT,RUS,1980,0
KWT,RWA,1980,0
KWT,SHN,1980,0
KWT,SPM,1980,0
KWT,WSM,1980,0
KWT,SMR,1980,0
KWT,STP,1980,0
KWT,SAU,1980,35942
KWT,SEN,1980,0
KWT,SRB,1980,0
KWT,SCG,1980,0
KWT,SYC,1980,0
KWT,SLE,1980,0
KWT,SGP,1980,5
KWT,SVK,1980,0
KWT,SVN,1980,0
KWT,SLB,1980,0
KWT,SOM,1980,0
KWT,ZAF,1980,3
KWT,ESP,1980,0
KWT,LKA,1980,4
KWT,KNA,1980,0
KWT,LCA,1980,0
KWT,VCT,1980,0
KWT,SDN,1980,55
KWT,SUR,1980,0
KWT,SWZ,1980,0
KWT,SWE,1980,23
KWT,CHE,1980,2
KWT,SYR,1980,754
KWT,TWN,1980,0
KWT,TJK,1980,0
KWT,TZA,1980,12
KWT,THA,1980,21
KWT,TLS,1980,0
KWT,TGO,1980,8
KWT,TKL,1980,0
KWT,TON,1980,0
KWT,TTO,1980,0
KWT,TUN,1980,77
KWT,TUR,1980,648
KWT,TKM,1980,0
KWT,TCA,1980,0
KWT,TUV,1980,0
KWT,UGA,1980,3
KWT,UKR,1980,0
KWT,ARE,1980,3733
KWT,GBR,1980,378
KWT,USA,1980,5068
KWT,URY,1980,0
KWT,UZB,1980,0
KWT,VUT,1980,0
KWT,VEN,1980,8
KWT,VNM,1980,0
KWT,VIR,1980,0
KWT,VGB,1980,0
KWT,WLF,1980,0
KWT,PSE,1980,76872
KWT,YEM,1980,7202
KWT,ZMB,1980,4
KWT,ZWE,1980,2
KGZ,AFG,1980,0
KGZ,ALB,1980,0
KGZ,DZA,1980,0
KGZ,ASM,1980,0
KGZ,AND,1980,0
KGZ,AGO,1980,0
KGZ,AIA,1980,0
KGZ,ATG,1980,0
KGZ,ARG,1980,3
KGZ,ARM,1980,0
KGZ,ABW,1980,0
KGZ,AUS,1980,101
KGZ,AUT,1980,8
KGZ,AZE,1980,458
KGZ,BHS,1980,0
KGZ,BHR,1980,15
KGZ,BGD,1980,0
KGZ,BRB,1980,0
KGZ,BLR,1980,0
KGZ,BEL,1980,2
KGZ,BLZ,1980,0
KGZ,BEN,1980,0
KGZ,BMU,1980,0
KGZ,BTN,1980,0
KGZ,BOL,1980,0
KGZ,BIH,1980,0
KGZ,BWA,1980,0
KGZ,BRA,1980,1
KGZ,BRN,1980,0
KGZ,BGR,1980,16
KGZ,BFA,1980,0
KGZ,BDI,1980,0
KGZ,KHM,1980,0
KGZ,CMR,1980,0
KGZ,CAN,1980,538
KGZ,CPV,1980,0
KGZ,CYM,1980,0
KGZ,CAF,1980,2
KGZ,TCD,1980,0
KGZ,CHI,1980,0
KGZ,CHL,1980,4
KGZ,CHN,1980,2
KGZ,COL,1980,0
KGZ,COM,1980,0
KGZ,COD,1980,11
KGZ,COG,1980,5
KGZ,COK,1980,0
KGZ,CRI,1980,1
KGZ,CIV,1980,2
KGZ,HRV,1980,5
KGZ,CUB,1980,6
KGZ,CYP,1980,145
KGZ,CZE,1980,22
KGZ,DNK,1980,0
KGZ,DJI,1980,0
KGZ,DMA,1980,0
KGZ,DOM,1980,0
KGZ,ECU,1980,0
KGZ,EGY,1980,35
KGZ,SLV,1980,0
KGZ,GNQ,1980,0
KGZ,ERI,1980,0
KGZ,EST,1980,0
KGZ,ETH,1980,0
KGZ,FRO,1980,0
KGZ,FLK,1980,0
KGZ,FJI,1980,0
KGZ,FIN,1980,2
KGZ,FRA,1980,11
KGZ,GUF,1980,0
KGZ,PYF,1980,0
KGZ,GAB,1980,0
KGZ,GMB,1980,0
KGZ,GEO,1980,0
KGZ,DEU,1980,21
KGZ,GHA,1980,1
KGZ,GIB,1980,0
KGZ,GRC,1980,1
KGZ,GRL,1980,0
KGZ,GRD,1980,0
KGZ,GLP,1980,0
KGZ,GUM,1980,0
KGZ,GTM,1980,0
KGZ,GIN,1980,16
KGZ,GNB,1980,0
KGZ,GUY,1980,0
KGZ,HTI,1980,0
KGZ,HND,1980,0
KGZ,HKG,1980,17
KGZ,HUN,1980,26
KGZ,ISL,1980,0
KGZ,IND,1980,9
KGZ,IDN,1980,12
KGZ,IRN,1980,0
KGZ,IRQ,1980,184
KGZ,IRL,1980,0
KGZ,IMN,1980,0
KGZ,ISR,1980,5468
KGZ,ITA,1980,4
KGZ,JAM,1980,0
KGZ,JPN,1980,0
KGZ,JOR,1980,0
KGZ,KAZ,1980,9945
KGZ,KEN,1980,0
KGZ,KIR,1980,0
KGZ,PRK,1980,0
KGZ,KOR,1980,5
KGZ,XKX,1980,0
